1166,relay squad thrilled with honours jason gardener says being made an mbe in the new year honours list underlines the achievement of great britain s 4x100m relay squad at the olympics.  gardener  darren campbell  marlon devonish and mark lewis-francis have all been awarded mbes after beating pre-race favourites usa to gold.  i think this award reinforces what we did on that fantastic night   he said.  this recognition is really inspiring and makes me want to have more success   said lewis-francis. the british sprint quartet produced a string of faultless baton changes in the final to put pressure on the americans.  and when the usa stumbled with a poor switch between justin gatlin and coby miller at the 300m stage  britain edged ahead going into the final bend. then  on cue  lewis-francis ran a textbook final leg  holding off maurice greene to bring team gb home in 38.07 seconds - just one hundredth of a second ahead of their rivals.  winning the gold medal was the highlight of my athletics career so far   said the birchfield harrier.  this award is not just for me  but for all my friends  family and the people who have helped me to get to this level in my sport.  gardener added:  all of us had worked very hard for a long  long time to carry off what most believed was an impossible task.  of course this award is very special  but for me nothing will ever take away winning an olympic gold medal. it s all i ever wanted.  all my life that is what i dreamed of doing. life since then has been fantastic.  campbell agreed receiving the honour capped off what has been a difficult year for the sprinter.  i think the mbe is important because the people closest to me know my journey   said the newport-based athlete.  i ve not just stumbled upon this.  it gives me a lot of joy and satisfaction to know the stuff you do for your country does mean something.   - there was also recognition for james clarke  chairman of the london marathon. he becomes an obe.,sport
1169,redknapp poised for saints southampton are set to unveil harry redknapp as their new manager at a news conference at 1500 gmt on wednesday.  the former portsmouth boss replaces steve wigley  who has been relieved of first-team duties after just one win in 14 league games in charge. redknapp  57  quit his fratton park position on 24 november and vowed:  i will not go down the road - no chance.  pompey coach kevin bond is poised to join redknapp  who will be saints  third boss of the season. redknapp s first game in charge will be at home to middlesbrough on saturday. portsmouth chairman milan mandaric said he was  disappointed  by the news and claimed redknapp had been in talks with southampton for  some time .   it would appear that negotiations over this have been going on for some time   mandaric said on portsmouth s official website.  i am surprised and a little shocked that the chairman of southampton has not picked up the phone and kept me informed.  according to mandaric  redknapp vowed he would not join their south coast rivals when he left portsmouth.  i said to harry  i hope you don t go to southampton   and he told me  absolutely not    he said.  i m wouldn t say i m bitter  disgusted or angry  just disappointed  but it s harry s life and it s his decision.  redknapp became a cult hero after leading portsmouth into the premiership for the first time  and then masterminding their survival in their debut season. but he left the club claiming he needed a break from football  though many believed he was upset with mandaric s decision to bring in velimir zajec as executive director.  southampton chairman rupert lowe was desperate to give former academy director wigley  who replaced paul sturrock just two games into the season  every chance to succeed at st mary s. but results under wigley have been poor and southampton are deep in trouble near the foot of the table. when redknapp s appointment is confirmed  he will be saints  ninth manager in eight years.,sport
1177,johnson announces june retirement former england captain martin johnson has announced he is to retire from rugby union at the end of the season.  johnson  who captained england to world cup glory in 2003  will play his final match in june. johnson won 84 england caps and quit test rugby at the start of 2004  just two months after leading sir clive woodward s team to victory in sydney. the 34-year-old leicester lock s final match will be his testimonial at twickenham on 4 june.  i m confident i have made the right decision to retire   said johnson.  i m sure there will be times next season when i ll wish i was out there playing for the tigers  but you know when the time is right to go and i feel this is the right time.  i feel physically that i could play for another season  but playing week in and week out in the premiership is a full-time occupation and i only want to be out there for the right reasons.  johnson will always be revered by england fans for captaining england to their dramatic world cup win against australia in sydney  but his list of achievements does not stop at that.  he is the only man to captain the lions twice and he also led england to a six nations grand slam. johnson also had huge success as captain of leicester  guiding the tigers to back to back heineken cup victories and several premiership titles. apart from his marvellous captaincy johnson was also one of the finest second rows to ever play the game. teak tough and physically intimidating  he ruled the rucks and mauls for the best part of a decade and was integral in england s rise to the top of the world game. his final appearance will be in his testimonial at twickenham  where he will lead a team against a side captained by new zealand winger jonah lomu. the all black is aiming to return to action after a kidney transplant and johnson expects it to be a memorable occasion.  this game against jonah will be a great way to end the season and end my career   said johnson. lomu  rugby union s first global superstar after his exploits in the 1995 world cup  said he was proud to be part of johnson s farewell.  we hold him in such high esteem   said lomu.  he is such a great leader and i am just honoured to be on the same pitch.,sport
1192,jones files lawsuit against conte marion jones has filed a lawsuit for defamation against balco boss victor conte following his allegations that he gave her performance-enhancing drugs.  the sydney olympic gold medallist says conte damaged her reputation and she is seeking $25m (£13m) in the suit. conte  whose company is at the centre of a doping investigation  made the claims in a us television programme. he and three others were indicted in february by a federal grand jury for a variety of alleged offences. in an email to the associated press on wednesday  conte said:  i stand by everything i said . jones won three gold medals and two bronzes in sydney in 2000. her lawsuit  filed in the us district court in san francisco  said the sprinter had passed a lie detector test and that she  has never taken banned performance-enhancing drugs . conte s statements  the suit added  were  false and malicious . after the abc television program earlier this month  jones  lawyer richard nicholls said:  marion has steadfastly maintained her position throughout: she has never  ever used performance-enhancing drugs.  victor conte is a man facing a 42-count federal indictment  while marion jones is one of america s most decorated female athletes. mr conte s statements have been wildly contradictory.  mr conte chose to make unsubstantiated allegations on television  while marion jones demanded to take and then passed a lie detector examination.   mr conte is simply not credible. we challenge him to submit to the same lie detector procedure that marion jones passed.  the sport s ruling body  the iaaf  is taking a cautious approach to conte s allegations but contacted the us anti-doping agency. communications director nick davies said the iaaf would seek to contact conte  for further information . but davies stressed it would be up to the american authorities to decide whether they will take action against jones in light of conte s television interview and the world governing body would monitor the situation closely.  if it is felt there is case to answer  it would be for its national governing body (usa track and field) to take the appropriate disciplinary action   he added.  the us anti-doping agency has proved itself to be very diligent in its anti-doping war.  and i am sure  like ourselves  they will be watching the television programme with great interest.  jones  who is under investigation for steroid use by the us anti-doping agency  has continually denied ever taking illegal substances since being investigated in the balco scandal  although she praised a zinc supplement conte marketed. jones  who did not win any medals in athens in august  has never failed a drugs test. meanwhile  conte  who has been charged along with three other men of distributing illegal steroids and money laundering  is due to face trial in march.,sport
1201,tv calls after carroll error spurs boss martin jol said his team were  robbed  at manchester united after pedro mendes  shot clearly crossed the line but was not given.   the referee is already wearing an earpiece so why can t we just stop the game and get the decision right   said jol after the 0-0 draw.  but at the end of the day it s so obvious that pedro s shot was over the line it s incredible.  we feel robbed but it s difficult for the linesman and referee to see it.  mendes shot from 50 yards and united goalkeeper roy carroll spilled the ball into his own net before hooking it clear. jol added:  we are not talking about the ball being a couple of centimetres or an inch or two over the line  it was a metre inside the goal.  what really annoys me is that we are here in 2005  watching something on a tv monitor within two seconds of the incident occurring and the referee isn t told about it.   we didn t play particularly well but i am pleased - even now - with a point  although we should have had three.  mendes could not believe the  goal  was not given after seeing a replay. he said:  my reaction on the pitch was to celebrate.  it was a very nice goal  it was clearly over the line - i ve never seen one so over the line and not given in my career.  it s really  really over. what can you do but laugh about it  it s a nice goal and one to keep in my memory even though it didn t count.  it s not every game you score from the halfway line.  manchester united manager sir alex ferguson sympathised with tottenham and said the incident highlighted the need for video technology.  i think it hammers home what a lot of people have been asking for and that s that technology should play a part in the game   ferguson told mutv.  what i was against originally was the time factor in video replays.  but i read an article the other day which suggested that if a referee can t make up his mind after 30 seconds of watching a video replay then the game should carry on.   thirty seconds is about the same amount of time it takes to organise a free-kick or take a corner or a goal-kick. so you wouldn t be wasting a lot of time.  i think you could start off by using it for goal-line decisions. i think that would be an opening into a new area of football.  arsenal boss arsene wenger also used the incident to highlight the need for video technology.  when the whole world apart from the referee has seen there should be a goal at old trafford  that just reinforces what i feel - there should be video evidence   said wenger.  it s a great example of where the referee could have asked to see a replay and would have seen in five seconds that it was a goal.,sport
1203,what now for british tennis  tim henman s decision to quit davis cup tennis has left the british team with a gargantuan void to fill.  the world number seven is tied for fourth among his countrymen for wins in the history of the tournament (he has 36 from his 50 rubbers). and great britain s last davis cup win without henman came against slovenia as far back as 1996. worse could follow  according to former british team member chris bailey. bailey told bbc sport:  after tim s announcement  i doubt greg rusedski will be that far behind him.  but without their top two  where does that leave british ambitions in the sport s premier team event  captain jeremy bates has singled out alex bogdanovic and andrew murray as potential replacements. the yugoslavian-born bogdanovic  though  is 184 places below henman in the world rankings and has played just two cup ties - winning one and losing the other.  murray  on the other hand  is 407th in the current atp entry list and yet to make his cup debut. but bailey does see some hope for the future. he said:  now we ve dropped down to the euro-africa zone  the time was right for him to step down and let the young guys come to the fore.  britain s next opponents  israel  are hardly likely to be quaking in their boots ahead of the 4-6 march match against a likely trio of bogdanovic  murray and the 187th-ranked arvind parmar. bailey said:  it will be tough for gb to move up  but there comes a time when our young players have to step up. this was always going to be inevitable with tim and greg s growing years.  i m confident about the future. i wouldn t lay money on us getting back into the world group next year  but i d imagine in five years time we ll be competing for the major honours.  of those lining up to replace henman  the 17-year-old murray  with four futures titles under his belt last year  looks the best long-term bet.  murray is the one that looks likeliest to take over tim s mantle   said bailey.  he has an enormous amount of self-confidence  judging by what he s said in the past.  bogdanovic  three years murray s senior  has had a more troubled time under britain s davis cup umbrella.  while murray has been marked out as britain s golden boy  bogdanovic was warned by the lawn tennis association for a lack of drive at the end of 2003. and bailey said:  despite that  alex is clearly talented as well  while arvind is another contender.  they re among the guys who have experienced the intensity of davis cup tennis - whether as players or on the sidelines.  the lta has always done an exceptional job of ensuring that.  now they ll finally get to play regularly in the cauldron of the cup. and i m confident that will springboard team gb to greater success.,sport
1214,old firm pair handed suspensions celtic s henri camara and nacho novo of rangers have both been suspended for offences missed by the referee in a recent old firm game.  both were given automatic one-match bans and 12 additional disciplinary points for their actions. that means novo will miss a further two games because of his prior record. camara will miss one additional game. novo was found guilty of stamping on celtic s stephen pearson. camara was punished for kicking gregory vignal.  i m extremely disappointed. i don t know if there s a lot to add to that   said rangers manager alex mcleish of novo s punishment.  but what i will say is that i m at a loss as to why that incident should be picked up and highlighted when there were so many other incidents during the game.  both players will miss this weekend s games when celtic host dundee united and rangers visit kilmarnock unless they decide to appeal.  the additional bans come into effect from 28 december meaning camara will also be unavailable for the home game against livingston while novo will miss the meetings with dundee united and dunfermline. an sfa spokesman said:  they have seven days to appeal but with matches coming along at the weekend they would need to do so before friday.  but if they do appeal it won t be heard before this weekend because it takes a bit of time to seat up an appeals tribunal.  meanwhile  bob malcolm and rangers have been informed by letter as to the outcome of the hearing regarding his reaction to rangers being awarded a penalty in the same game. malcolm  a substitute on the day  was taken from the rangers dug-out and spoken to by police about an alleged gesture he made. but the sfa would not detail what  if any  punishment malcolm would receive.  once rangers receive our letter we will be in a position to make a comment on the findings   added the spokesman.,sport
1217,uefa approves fake grass uefa says it will allow european matches to be played on artificial pitches from the start of next season.  european football s governing body made the decision at a meeting of its executive committee on wednesday. uefa explained that the move  follows comprehensive studies into the sporting and medical aspects of using artificial playing surfaces.  they can be used subject to complying with uefa quality criteria but there use will not be made obligatory. luton  preston  queens park rangers and other clubs used to have plastic pitches during the the 1980s but  after a two-year study  uefa insists the surfaces have moved on. international matches can also be played on such pitches  although games at major tournaments have to be contested on grass. uefa spokesman rob faulkner said:  people in england have bad memories of the artificial pitches of luton and qpr in the 1980s  but the latest generation are completely different and are much more like grass.  we have sanctioned its use from the start of next season but only as long as it is the latest generation of artificial turf and meets a whole series of standards.  several leading clubs from scandinavia  russia and eastern europe - especially those who only play champions league or uefa cup matches in winter - are now expected to instal artificial pitches.,sport
1218,bortolami predicts dour contest italy skipper marco bortolami believes saturday s six nations contest against scotland will be a scrappy encounter.  with both sides looking for their first win of the championship  the third-round game at murrayfield has been billed as a wooden-spoon decider. and bortolami feels the edinburgh contest could end up being a bruising battle of the packs.  it will not be a pretty game because both teams are desperate to gain their first win   said the lock forward. italy have only recorded three wins since they joined the six nations in 2000  but two of those have come against scotland. this year  italy opened up with a stubborn display against ireland but ended up losing 28-17.  however  they were thoroughly outplayed by an impressive welsh side in rome last time out. now the italians travel to edinburgh hoping to claim their first away win in the six nations.  scotland played extremely well against france in paris but not so well when ireland came to edinburgh   said bortolami.  we are still very disappointed with our last game against wales in rome and we are thoroughly determined to right the wrongs.  as a nation  our quest is to be respected as a team worthy of a place in this tournament and we can only do this by winning games.,sport
1234,fear will help france - laporte france coach bernard laporte believes his team will be scared going into their game with england on sunday  but claims it will work in their favour.  the french turned in a stuttering performance as they limped to a 16-9 win against scotland in the opening match of the six nations on saturday.  we will go to twickenham with a little fear and it ll give us a boost   said the french coach. he added:  we are never good enough when we are favourites.  meanwhile  perpignan centre jean-philippe granclaude is delighted to have received his first call-up to the france squad.  it s incredible   the youngster said.  i was not expecting it at all.  playing with the france team has always been a dream and now it has come true and i am about to face england at twickenham in the six nations.  laporte will announce his starting line-up on wednesday at the french team s training centre in marcoussis  near paris.,sport
1244,bridge could miss rest of season chelsea left-back wayne bridge could miss the rest of the season with a suspected broken ankle.  the england international  24  was hurt in an innocuous challenge with alan shearer during the londoners  fa cup defeat at newcastle on sunday.  we think it s a big injury   said jose mourinho  whose chelsea team this week meet barcelona in the champions league and liverpool in the carling cup final. william gallas and damien duff could also miss the barcelona game. france defender gallas and ireland winger duff both picked up their injuries in the closing stages of chelsea s 1-0 defeat at st james  park.  with bridge having gone off after mourinho used all three substitutes  those knocks plus carlo cudicini s red card meant chelsea finished the game with seven able-bodied players. cudicini would not have played against barcelona  but had been promised a game in the carling cup final  although he will now miss the cardiff showpiece through suspension. the manager is not planning to add any new names to his squad ahead of the trip to barcelona  even though he has few options to replace bridge at left-back.  celestine babayaro left the club in january  ironically to join newcastle  and although gallas has deputised at left-back before  he is struggling to be fit himself. it could be that paulo ferreira  usually a right-back  is switched to left-back with glen johnson  who ended the newcastle game in goal  playing on the right. youngsters ben hudell  joe keenan and sam tillen would be options should mourinho decide to call up a replacement  but it is unlikely he would risk an untried prospect in a champions league tie. bridge s injury also means mourinho  who reportedly wants to sign ashley cole from arsenal  will not have a specialist  senior left-back for the run-in to the season.   he (bridge) has no chance of playing against barcelona  probably will not play against liverpool (in the carling cup final) and maybe not for the rest of the season   he said.  the medical department will try to do everything to recover gallas and duff. we will have to wait and see  but i won t cry about injuries because we will have 11 players to play on tuesday.  shearer said he was unsure what caused bridge s injury.  i don t know what happened.  he said.  it was just a shame. i don t think we even touched each other.  by all accounts it s pretty serious. i went into the dressing-room after the game and wished him all the best.  mourinho  whose team are chasing three trophies  has already lost winger arjen robben to a serious injury.,sport
1249,o sullivan quick to hail italians ireland coach eddie o sullivan heaped praise on italy after seeing his side stutter to a 28-17 victory in rome.   it was a hell of a tough game   said o sullivan.  we struggled in the first half because we hadn t the football.  italy played really well. they handled the ball well in terms of kicking it  if that s not an oxymoron.  we said before the game that it might take until 10 minutes from the end for this game to be won  and that s how it turned out.  ireland struggled to cope with italy s fierce start and were indebted to skipper brian o driscoll  who set up tries for geordan murphy and peter stringer.  we had our first attack in the italian half after 22 minutes   said o sullivan.  we had a good return  with three first-half possessions in their half and we scored twice.  the second half was about spending more time in their half.  scrum-half peter stringer was also glad that ireland escaped wtih a victory.  all credit to them   he told bbc sport.  we knew it would be tough coming to rome. they always give us a tough game here and they showed a lot of spirit.  they had a lot of ball in the first half but we got a few scores when we got into their 22.,sport
1277,henin-hardenne beaten on comeback justine henin-hardenne lost to elena dementieva in a comeback exhibition match in belgium on sunday for her second defeat in two days.  and the belgian  who has slipped to eight in the world after struggling with a virus  faces a tough australian open title defence next month.  i will be heading to australia with a lot of question marks over me  i know that   she said.  but i think there ll be less pressure than last time even if i am champion.  henin-hardenne was speaking after a 6-2 5-7 6-2 loss to world number six dementieva in charleroi  belgium  on sunday. the previous day  the olympic champion went down 6-2 7-5 to france s nathalie dechy.   i have to be positive  i still have a few weeks   she said.  my body has to get accustomed again to the stress  the rhythm.  henin-hardenne slid down the world rankings in the second half of 2004 after contracting the illness in april. after an initial lay-off  she was forced off the circuit for a second time after being knocked out of the french open in the second round. a comeback at the us open after a three-month absence ended when she crashed out at the fourth-round stage. but despite her problems  she still won five of the nine official tournaments she entered in 2004 and won olympic gold in athens  an achievement which saw her named belgian sportswoman of the year on friday.  physically  it s obvious that i hit rock bottom   said the 22-year-old  who will make her comeback in the sydney international from 10-16 january.  since april  with the exception of the olympics  i have not done much.  all the successes i had prior to that were mainly due to the work i put in on building up my fitness.  now it s time to get back to putting in 200% effort and i think i am capable of doing that.,sport
1280,wales want rugby league training wales could follow england s lead by training with a rugby league club.  england have already had a three-day session with leeds rhinos  and wales are thought to be interested in a similar clinic with rivals st helens. saints coach ian millward has given his approval  but if it does happen it is unlikely to be this season. saints have a week s training in portugal next week  while wales will play england in the opening six nations match on 5 february.  we have had an approach from wales   confirmed a saints spokesman.  it s in the very early stages but it is something we are giving serious consideration to.  st helens  who are proud of their welsh connections  are obvious partners for the welsh rugby union  despite a spat in 2001 over the collapse of kieron cunningham s proposed £500 000 move to union side swansea. a similar cross-code deal that took iestyn harris from leeds to cardiff in 2001 did go through  before the talented stand-off returned to the 13-man code with bradford bulls. kel coslett  who famously moved from wales to league in the 1960s  is currently saints  football manager  while clive griffiths - wales  defensive coach - is a former st helens player and is thought to be the man behind the latest initiative. scott gibbs  the former wales and lions centre  played for st helens from 1994-96 and was in the challenge cup-winning team at wembley in 1996.,sport
1282,hewitt falls to dent lleyton hewitt suffered a shock defeat to taylor dent in the quarter-finals of the australian hardcourt championships in adelaide on friday.  the top seed was a strong favourite for the title but went down 7-6 (7-4) 6-3 to the american. dent will face juan ignacio chela next after the fourth seed was too strong for jurgen melzer. olivier rochus beat third seed nicolas kiefer 6-7 (4-7) 7-6 (8-6) 7-5 and will take on second seed joachim johansson. the swede reached the last four by beating compatriot thomas enqvist 6-3 4-6 6-1.  i felt like i was striking the ball much better   said johansson.  i felt like i had a lot of break chances  i didn t take care of them all  but i broke him four times and he only broke me once.  i felt that was the key to get up in the set early.,sport
1292,man utd stroll to cup win wayne rooney made a winning return to everton as manchester united cruised into the fa cup quarter-finals.  rooney received a hostile reception  but goals in each half from quinton fortune and cristiano ronaldo silenced the jeers at goodison park. fortune headed home after 23 minutes before ronaldo scored when nigel martyn parried paul scholes  free-kick. marcus bent missed everton s best chance when roy carroll  who was later struck by a missile  saved at his feet.  rooney s return was always going to be a potential flashpoint  and he was involved in an angry exchange with a spectator even before kick-off. and rooney s every touch was met with a deafening chorus of jeers from the crowd that once idolised the 19-year-old. everton started brightly and fortune needed to be alert to scramble away a header from bent near the goal-line. but that was the cue for united to take complete control with a supreme passing display on a goodison park pitch that was cutting up. fortune gave united the lead after 23 minutes  rising to meet ronaldo s cross from eight yards after the portuguese youngster had been allowed too much time and space by the hapless gary naysmith. united dominated without creating too many clear-cut chances  and they almost paid the price for not making the most of their domination two minutes before half-time. mikel arteta played a superb ball into the area but bent  played onside by gabriel heintze  hesitated and carroll plunged at his fee to save. united almost doubled their lead after 48 minutes when ronaldo s low drive from 25 yards took a deflection off tony hibbert  but martyn dived to save brilliantly. and martyn came to everton s rescue three minutes later when rooney s big moment almost arrived as he raced clean through  but once again the veteran keeper was in outstanding form. but there was nothing martyn could do when united doubled their lead after 57 minutes as they doubled their advantage. scholes  free-kick took a deflection  and martyn could only parry the ball out for ronaldo  who reacted first to score easily. everton s problems worsened when james mcfadden limped off with an injury. and there may be further trouble ahead for everton after goalkeeper carroll required treatment after he was struck on the head by a missile thrown from behind the goal. rooney s desperate search for a goal on his return to everton was halted again by martyn in injury-time when he outpaced stubbs  but once again martyn denied the england striker.  - manchester united coach sir alex ferguson:  it was a fantastic performance by us. in fairness i think everton have missed a couple of players and got some young players out.  the boy ronaldo is a fantastic player. he s persistent and never gives in.  i don t know how many fouls he had he gets up and wants the ball again  he s truly a fabulous player.  everton: martyn  hibbert  yobo  stubbs  naysmith  osman  carsley  arteta  kilbane  mcfadden  bent. subs: wright  pistone  weir  plessis  vaughan. manchester united: carroll  gary neville  brown  ferdinand  heinze  ronaldo  phil neville  keane  scholes  fortune  rooney. subs: howard  giggs  smith  miller  spector. referee: r styles (hampshire),sport
1303,gebrselassie in london triple bid double olympic 10 000m champion haile gebrselassie will race in the london marathon for the next three years.  the ethiopian legend won sunday s almeria half-marathon in spain on his return from an operation on his achilles tendon. he was third in london in 2002 in his first serious attempt at the marathon.  it is a coup for us to secure haile s presence for the next three years and it guarantees a quality race   said race director david bedford. gebrselassie will face olympic champion stefano baldini  world champion jaouad gharib  and arch-rival paul tergat  the current world record holder.  if i didn t think i could win i would not be here   said gebrselassie  who has set world records on 18 occasions in his illustrious career and is keen to add the marathon record to his collection.  there are a lot of fantastic runners in the race but i shall be doing my utmost to upset them.,sport
1308,sydney return for henin-hardenne olympic champion justine henin-hardenne will return to action in january s sydney international tournament.  the belgian has not competed since losing her top world ranking at the us open in september  where she was beaten in the fourth round by nadia petrova. she took time out to shake off a virus but will defend her titles in sydney and at the australian open. women s world number one lindsay davenport and french open champion anastasia myskina will also compete.  in the men s event  world number three lleyton hewitt returns to defend his title  along with runner-up carlos moya. moya  spain s davis cup final hero in their recent win over the us  had to retire with an ankle injury in the first set of the final.  tournament director craig watson said:  i had a message relayed to me from him after spain s davis cup victory  saying he was looking forward to trying to make up for his disappointment in the (2004) final. the tournament will take place from 9-15 january.,sport
1312,robinson out of six nations england captain jason robinson will miss the rest of the six nations because of injury.  robinson  stand-in captain in the absence of jonny wilkinson  had been due to lead england in their final two games against italy and scotland. but the sale full-back pulled out of the squad on wednesday because of a torn ligament in his right thumb. the 30-year-old will undergo an operation on friday but england have yet to name a replacement skipper.  robinson said:  this is very disappointing for me as this means i miss england s last two games in the six nations at twickenham and two games for my club  sale sharks.  but i m looking to be back playing very early in april.   robinson picked up the injury in the 19-13 defeat to ireland at lansdowne road on saturday. and coach andy robinson said:  i am hugely disappointed for jason.  as england captain he has been an immense figure during the autumn internationals and the six nations  leading by example at all times. i look forward to having him back in the england squad.  the announcement is the latest setback for robinson s injury-depleted squad.  among the key figures already missing are jonny wilkinson  mike tindall  will greenwood  julian white and phil vickery - a list which leaves robinson short on candidates for the now vacant captaincy role. former england skipper jeremy guscott told bbc radio five live his choice would be matt dawson  even though he is does not hold a regular starting place.   the obvious choice is dawson  said guscott.  especially given that harry ellis did not have his best game at scrum-half on saturday.  dawson has the credentials and the experience  even though his winning record at captain is not great.  the other option in martin corry  who is the standout forward at the moment.  unfortunately england cannot rely on leaders on the field at the moment.  england will announce their squad for the 12 march game against italy on saturday.,sport
1320,hereford 1-1 doncaster hereford win 3-1 on penalties.  rovers took the lead on 59 minutes as michael mcindoe s corner found adriano rigoglioso  whose stunning volley soared into the top right of the net. danny williams equalised for the hosts after 72 minutes with a crisp finish from just insist the penalty box. mcindoe saw an extra-time penalty saved  giving mills the chance to net the winning penalty.  mawson  travis  mkandawire  james  robinson  daniel williams  stanley  hyde (pitman 105)  purdie (mills 83)  brown  stansfield (green 102). subs not used: smith  scott.  james.  daniel williams 72.  ingham  mulligan  fenton  morley  priet (ryan 79)  mcindoe  ravenhill (price 90)  rigoglioso  tierney (jackson 79)  beardsley  coppinger. subs not used: warrington  maloney.  rigoglioso 59.  1 375  t parkes (w midlands).,sport
1323,edwards tips idowu for euro gold world outdoor triple jump record holder and bbc pundit jonathan edwards believes phillips idowu can take gold at the european indoor championships.  idowu landed 17.30m at the british trials in sheffield last month to lead the world triple jump rankings.  it s all down to him  but if he jumps as well as he did in sheffield he could win the gold medal   said edwards.  his ability is undoubted but all his best performances seem to happen in domestic meetings.   idowu made his breakthrough five years ago but so far has only a commonwealth silver medal to his name. edwards himself kept idowu off top spot at the manchester games. but he believes the european indoors in madrid represent a chance for the 26-year-old to prove his credentials as britain s top triple jumper.  he has to start producing at international level and here is the beginning   said edwards.  phillips still needs to be much more consistent. i m sure a victory in madrid will build up his confidence and self-belief that he can be best in the world.  the qualifying round of the men s triple jump in madrid takes place on friday with the final scheduled for saturday. olympic champion christian olsson will not be taking part as he is out for the entire indoor season with an ankle injury.,sport
1327,wenger keeping faith with almunia arsene wenger has pledged to keep faith with stand-in keeper manuel almunia for the crunch week which could define arsenal s season.  almunia will start tuesday s champions league group tie against rosenborg and is likely to face chelsea on sunday. wenger said:  you don t think i would take out one goalkeeper for just one game  do you  i don t do that.  i have to give him a run for a few games. it s just that i don t want to make this story bigger than it is.  wenger insists he has complete faith in the 27-year-old spaniard  who was signed last summer from celta vigo as back-up to jens lehmann.   if you look at my career  you will see that i have left many big players out for a long time. i ve done it with dennis bergkamp  kanu  everybody.  it s because it s a goalkeeper  that s all. it s a usual situation for me. you put your best team out  no matter who it is.  for me  it was not a big mistake at old trafford and i wasn t alarmed by what happened against birmingham either.  it s nothing against lehmann. i think he s a great keeper  as is almunia. you can only play one of them.  these people are not robots - they have good periods and less good periods. just because lehmann doesn t play for two or three weeks  or longer or shorter  it doesn t mean i ve lost faith in him.   but former arsenal keeper david seaman believes lehmann has been harshly treated. seaman told the daily mail:  jens is a fantastic keeper. he deserves another chance.  he has made a few mistakes but on form he deserves to be the first-team choice.  with arsenal hit by injuries and suspension  inexperienced midfield pair of mathieu flamini and cesc fabregas will line up against rosenborg but wenger is confident they will prove more than capable.  it puts a lot of pressure on them but it s a good learning process   said wenger.  i m not worried as they are both mentally strong and will put in the needed workrate.   the gunners go into the game boosted by the news that defender sol campbell is on the verge of signing a new deal with the club. and the 30-year-old  whose current contract runs out in the summer  has made it clear he is determined to achieve champions league success with arsenal. campbell said:  it means a lot to me to go through  it s everything. we want to carry on in this competition.  that s where the best teams in europe are. to be in there  playing against these guys and trying to win the trophy  is the first thing in my mind.   meanwhile  thierry henry believes he will be blamed if arsenal fail to qualify for the next stage of the champions league. henry will captain the side in place of the suspended patrick vieira as the gunners seek the required victory over rosenborg. and the striker said:  if we don t win and we go out of the competition  like it or not  it s going to be my fault. that s the way it is.  if the team don t win i know i will be criticised  no matter how i play.,sport
1330,irish finish with home game republic of ireland manager brian kerr has been granted his wish for a home game as the final world cup qualifier.  ireland will close their bid to reach the 2006 finals by playing switzerland in dublin on 12 october 2005. the republic met the swiss in their final euro 2004 qualifier  losing 2-0 away and missing out on a place in the finals in portugal. the group four fixtures were hammered out at a meeting in dublin on tuesday. the irish open their campaign on 4 september at home to cyprus and wrap up the 10-match series on 12 october 2005  with the visit of switzerland. manager brian kerr and fai officials met representatives from switzerland  france  cyprus  israel and the faroe islands to arrange the fixture schedule. kerr had hoped to finish with a clash against france  but got the reigning european champions as their penultimate home match on 7 september 2005. the manager got his wish to avoid a repeat of finishing their bid to qualify with too many away matches.  republic of ireland v cyprus; france v israel; switzerland v faroe islands.  switzerland v republic of ireland; israel v cyprus; faroe islands v france.  france v republic of ireland; israel v switzerland; cyprus v faroe islands.  republic of ireland v faroe islands; cyprus v france.  cyprus v israel.  france v switzerland; israel v republic of ireland.  switzerland v cyprus; israel v france.  republic of ireland v israel; faroe islands v switzerland.  faroe islands v republic of ireland. august 17 - faroe islands v cyprus.  france v faroe islands; switzerland v israel.  republic of ireland v france; cyprus v switzerland; faroe islands v israel.  switzerland v france; israel v faroe islands; cyprus v republic of ireland.  france v cyprus; republic of ireland v switzerland.,sport
1344,melzer shocks agassi in san jose second seed andre agassi suffered a comprehensive defeat by jurgen melzer in the quarter-finals of the sap open.  agassi was often bamboozled by the austrian s drop shots in san jose  losing 6-3 6-1. defending champion and top seed andy roddick rallied to beat sweden s thomas enqvist 3-6 7-6 (8-6) 7-5. but unseeded cyril saulnier beat the fourth seed vincent spadea 6-2 6-4 and tommy haas overcame eighth seed max mirnyi 6-7 (2-7) 7-6 (7-3) 6-2. melzer has now beaten agassi in two of their three meetings.   i had a good game plan and i executed it perfectly   he said.  it s always tough to come out to play andre.  i didn t want him to play his game. he makes you run like a dog all over the court.  and agassi  who was more than matched for power by his opponent s two-handed backhand  said melzer was an example of several players on the tour willing to take their chances against him.  a lot more guys are capable of it now   said the american.  he played much better than me. that s what he did both times.  i had opportunities to loosen myself up   agassi added.  but i didn t convert on the big points.,sport
