message,Y
 the former finance officer said mr ebbers knew about the improper accounting entries that were made between 2000 and 2002 to conceal soaring expenses and inflate revenue,1
  gazprom had been expected to win the auction but is thought to have failed to get finance for the deal after a us court injunction barred it from taking part,1
 the halifax  meanwhile  said last week that house prices increased by 1,1
 at&t is a long-distance telecoms firm  while sbc is mainly focused on the local market in the western us,1
 turkish-austrian consortium tav was chosen to build and run tehran s new imam khomeini international airport - but the army closed it just hours after it opened in may 2004,1
 i am confident that we will show a meaningful increase in earnings for 2005,1
 and on tuesday  paws incorporated - the owner of the rights to garfield the cat - won a court battle against a publishing house that violated its copyright,1
 vivendi  however  has said that the information was public knowledge as mr davis  offer for the us assets had already been rejected by vivendi s board,1
 chief executive peter mcguigan said the firm plans to grow sales both in the uk and internationally,1
 a recovery in the fortunes of tech giants such as intel  and dot,1
 the net result  the authors say  is that the extra amount companies pay in tax is more than compensated for by greater efficiency and financial soundness,1
  the legal boundaries did not match up with the actual boundaries and there is surplus   state prosecutor alexis ortiz told reuters,1
  the increase in sales during december pushed total spending for the month to $349,1
 nearly half of all palestinians - some 47% - live below the poverty line and are particularly vulnerable to economic shocks,1
   by declaring their assets and paying the one-off tax  people would be able to  legalise their property   mr saakashvili stressed,1
  once a call centre may have looked after mortgages  now its agents may also be responsible for credit cards  insurance and current accounts   ms diemont says,1
  he said he had received more than 40 business proposals  mostly aviation-related  since the trio announced their resignations two months ago,1
 stents are tubes that are used to keep an artery open after it has been unblocked,1
  these results reinforce our concern over the sector s persistent inability to sustain recovery,1
 the imf also said it was crucial that the central bank of liberia be strengthened  the national budget be effectively managed and a sound economic basis built to allow the country s large external debt to be addressed,1
  the commission concludes that the two countries appear to be on track to correct their excessive deficits by 2005   it said in a statement,1
 wef participants are being asked to offset the carbon emissions they cause by travelling to the event,1
3 - its lowest level since june 2003,1
   earlier  mr wilson had said that president luiz inacio lula da silva has decided to step in and a decree of some kind of intervention could be signed this week,1
 any investor accepting the compensation will have to waive the right to take their case to the financial ombudsman service,1
 i was lying   replied mr sullivan,1
  according to the organisation  subsidies and high tariffs have a strong impact on the trade of products such as cotton and rice,1
 ms villalba  the former head of merrill s private client business in europe  has made no decision on whether to appeal,1
 about 190 state-run companies and facilities were sold off from the early 1990s to 1997,1
 initially  bmw said it would produce 100 000 mini models a year at its vast cowley factory on the outskirts of oxford  but the target was quickly reached  then raised  time and time again,1
 audi and mercedes benz were also supplied with the defective diesel fuel-injection pumps but neither of them have to recall any vehicles,1
  central to the problem was that instead of half an hour  the arrival of president bush on the german leg of his european tour took the best part of an hour  lufthansa said,1
 some of the best instant-access accounts currently available include the ladybird account from the saffron walden building society  paying 5,1
  the paris club of 19 creditors meets on 12 january to discuss a debt moratorium for the nations hit by the tsunami  which ravaged south and east asia on 26 december,1
  in an address to the majlis  mr khatami predicted economic growth of 7,1
  this is a very crucial and delicate time and our efforts are targeted to securing new models for the company which will mean jobs for our people   he said,1
 according to standard & poor s  which has recently upgraded mexico s sovereign debt rating  the rise in remittances helps protect the mexican economy against a potential fall in the international oil prices,1
 he has powers for life  while insulting the president and officials has been made a criminal offence,1
 indonesia is likely to have even lower take-up rates,1
  meanwhile any move to narrow the deficit gap by raising taxes could pose a significant risk to the economy by dampening growth and spending  he added,1
  the apparent discrepancy between rising unemployment and record numbers in work can be explained by an increase in the working population and a fall in those who are economically inactive,1
  the two companies [rosneft and cnpc] have agreed on the pre-payment for long-term deliveries   said russian oil official sergei oganesyan,1
 jubilant investors danced on the streets as the market closed for the day on tuesday  confident that the boom will continue at least until the public holiday on 22 january,1
1bn in total,1
4% from 10,1
  the cost of buying a home fell in seven out of 10 regions between the third and fourth quarters of 2004,1
 the largest us telephone company verizon has previously held preliminary merger discussions with mci  reuters quoted sources as saying,1
  if a bid is going to emerge it is probably likely in the next one to two weeks   said daiwa securities analyst mark pervan,1
 of the immediate payment  the firm - china s biggest jet fuel supplier - said it would be paying $30m out of its own resources,1
 it is concerned that the ruling could threaten the production of other cheeses in denmark such as brie,1
  the first thing is that when the dollar goes down  it increases the price of imports,1
  the news came as deutsche boerse held its third meeting with the lse since its bid approach in december which was turned down by the london exchange for undervaluing the business,1
 the government in cairo now believes mr sharon is moving towards the centre and away from the positions of right wing groups,1
 analysts said absa s earnings forecast was better than expected,1
 the yen  meanwhile  had strengthened to 102,1
 there was also a significant increase in sales of rolls-royces on the continent,1
 in all  shell restated its reserves four times during 2003,1
 analysts have valued the six tracks at between £40m-£50m,1
  honda has three hybrids on the market  and between them the two japanese carmakers sold more than 80 000 units last year,1
   economic growth is likely to be constrained during the next few years by increased pressure on household budgets and rising taxes  deloitte believes,1
 another 18% came from attempts to rip off people s bank accounts  while 13% of cases concerned attempts to defraud employers by abusing someone else s identity,1
7m for 2004 and reaffirming its 2005 profit forecasts,1
  the days of flying being a symbol of only maharajas or the rich are over   the minister for civil aviation praful patel said earlier,1
 jarvis said the sale  which raked in more than the £100m analysts had expected  would  substantially  enhance its financial position,1
 but iressa proved no better than a placebo in extending lives in the trial involving 1 692 patients,1
 figures show that currently only eight people per thousand are car owners,1
 earlier  the new york times had reported that the personal payments were required as part of any deal at the start of negotiations,1
 but despite passengers returning to the skies  record-high fuel costs and fare wars prompted by competition from low cost carriers have taken their toll,1
 meanwhile  tim osborne  head of yukos main shareholders  group menatep  said that yukos may have to declare itself bankrupt  and that legal action would be taken  outside russia  against the auction winners,1
  it s a great strategic fit for both companies   he said,1
 the sec found similar problems,1
   rosneft officials were unavailable for comment,1
 in a statement  qantas said it was looking to build its operations overseas,1
  but the guidance is positive and pricing going up is good news,1
  ms cooper also said that during shareholder meetings mr ebbers often passed over technical questions to the company s finance chief  giving only  brief  answers himself,1
  i think this signifies a change of heart at the sec   cbi director-general sir digby jones told the bbc s today programme,1
 on 14 march  one of these creditors - property investment fund molsiris which owns the club s stadium - holds its agm at which it will discuss the rescue plan,1
 however  the minutes added:  some members noted that an increase might be warranted in due course if the economy evolved in line with the central projection ,1
 all the spending increases will run over the next three years,1
7% of the debts they are owed,1
  moreover  government spending is set to be frozen and a burdensome social security deficit is being tackled,1
 the company s new chief executive peter lynch said winn-dixie would use the chapter 11 breathing space to take the necessary action to turn itself around,1
98bn,1
 its most recent action came last week when it took control of the pilots  pension scheme at united airlines,1
 analysts say thay may not happen as russia  the world s leading gas producer  needs the cheap turkmen gas only to relieve is state-owned gazprom from costly investment in the exploration of oil fields in siberia,1
   such a transformation would eliminate the public-company transparency into the company s operating strategy that is uniquely damaging in a highly competitive industry where circuit city is going head-to-head with a tough and entrenched rival   highfield said,1
 but he said that the papers documenting the transaction were not drawn up till weeks after yukos made its bankruptcy application on 14 december  and then backdated,1
 but president lula became a defender of the reforms  arguing that the country s bank lending margins were among the highest in the world and were damaging the economy,1
  in fact  the indian armed force is considering the buying of used p-3 orion as well as f-16 fighter jets from lockheed,1
 we believe that over the next two years  the domestic aviation sector promises strong growth  even though fuel prices could be high   said hiten mehta  manager of merchant banking firm  fortune financial services,1
7%,1
 drinks sales were up 2% with strong growth in us carbonated soft drinks  led by dr pepper and diet drinks  offset by the weaker sales in europe,1
 the fresh rally in crude prices followed gains on wednesday which were triggered by large falls in us crude supplies following a cold spell in north america in january,1
 analysts have seen ssl as a takeover target for years,1
  the turkish economics minister  ali babacan  said the two sides had reached general agreement on a new three year funding program,1
  the commission aims to ensure that european consumers are not overcharged when they use their mobile phones on their travels around the european union   the commission said in a statement,1
  demand in india also has been driven by the poor state of public transport and the very low level of car ownership  analysts said,1
  mr gref  a well-known opponent of nationalisation in competitive parts of the market  was keen to distance himself from mr iliaronov s comments,1
  we are delighted to receive this qualifying notice from health canada and look forward to receiving regulatory approval for sativex in canada in the early part of 2005   said gw pharma executive chairman dr geoffrey guy,1
  analysts warned that it was still too early to draw too many conclusions from this new set of proposals,1
4% - rose faster than in 2004  adding to concern that a sharp rise in producer prices of 7,1
  the prime minister has given instructions for exemplary penalties to be meted out against the accused and their accomplices if found guilty   he told the bbc s network africa programme,1
 that sale valued ferrari - which owns the maserati brand - at 2,1
9bn,1
 suntory  meanwhile  is doing well with  super blue   which combines happoshu - an existing low-cost beer alternative made with malt and seawater - and shochu  a distilled alcohol derived from sweet potatoes or barley,1
 it lost 464 000 subscribers in the fourth quarter profits were lower than in the preceding three quarters,1
 the mixed set of data on friday led to volatile early wall street trade  as the dow jones  standard and poor s 500  and nasdaq swung between positive and negative territory,1
  the carmaker blamed the fall in profits on high launch costs for new models and losses from its mercedes smart mini-car range,1
4bn in reconstruction funds approved by congress  less than $2bn has been spent,1
2m) in the third quarter  down from a profit of $133m a year ago,1
  solidere should be above $10 but because of this disaster it is falling   said one trader,1
  the labor department also said it had revised down the jobs gains in december 2004  from 157 000 to 133 000,1
 for the full year  amr posted a loss of $761m  lower than 2003 s $1,1
  but we suspect that they left the country unceremoniously because of the end of quotas introduced by the world trade organization,1
1bn seen in december,1
  with the economic picture now looking more rosy  the fed has implemented quarter percentage point rises in june  august  september and november,1
  the trade deficit - far bigger than the $54bn widely expected on wall street - prompted a rapid response from the currency markets,1
 eurodisney will sell the new shares priced at 9 euros cents each,1
 the volume of sales between october and december dropped by nearly a quarter from the same period in 2003  the land registry said,1
17 earlier in the day,1
 and tci which holds about 5%  has made a request for an extraordinary shareholders meeting to be held to vote on replacing the company s entire supervisory board,1
  thailand may lose 30bn baht (£398m; $768m) in earnings from tourism over the next three months  according to tourism minister sontaya kunplome,1
 friday s lawsuit argues that the verizon offer makes no provision for future growth prospects and that consolidation in the us phone industry will put a premium on mci s network  assets and clients,1
 according to pat ferguson  president of ambo  work on the pipeline will begin in 2005 and it is expected to be ready in three or four years,1
 now mr tsutsumi faces criminal charges and the possibility of a prison sentence because he made it look as if the 10 biggest shareholders owned less than this amount,1
  whether it is identity theft  terrorism  or other theft  in this new complicated world baggage handlers should have background checks and more care should be taken for who is hired for these increasingly sensitive positions   the democrat senator said,1
  it s absolutely essential that at the meeting of the g7 our american friends understand that we need coordinated management at the world level   said mr gaymard,1
 but some progress has been made  largely thanks to the country s oil revenues which have exceeded $22bn since june 2003,1
 according to official data  the value of india s overall exports in the current fiscal year is expected to reach more than $60bn  while in pakistan s case it is set to hit more than $12bn,1
0,1
 concerns over rising oil prices and the outlook for the dollar pushed down us stock markets on tuesday; the dow jones industrial average closed down 1,1
  we re very busy  it s really strong and people will be shopping right up until christmas,1
 mr wang said his review team may scrap the relatively cheap hourly fee near such places and impose a higher flat rate during matches,1
 sales at appliance and electronic stores were down 0,1
 mr myers has admitted that he ordered false accounting entries at the request of former worldcom chief financial officer scott sullivan,1
  the purpose of the capital injection is to avoid delisting and the goal will be met   david kim  an analyst at sejong securities  told reuters,1
  given the ongoing integration of ufj and mtfg operations  persisting with our proposal may not be in the best interests of our shareholders or ufj s,1
 according to the statistics office  destatis  rising exports were outweighed in the fourth quarter by the continuing weakness of domestic demand,1
 slumping share prices throughout 2001 and 2002 forced most firms to trim bonus rates on their policies,1
7bn ($10,1
 the two telegraph titles currently employ 521 journalists,1
5%,1
 the firm is the largest utility company in india  and the sixth largest power producer in the world,1
 nevertheless  one of mr bakrie s deputies  mahendra siregar  told afp news agency that indonesia was still considering the offer by the paris club of rich creditor nations to temporarily suspend its debt payments,1
 yukos has been presented with a $27,1
 previously it has encouraged construction of new electricity generating capacity to solve chronic energy shortages  which forced many factories into part-time working last year,1
 however  mr jeffrey said he believed the slowdown in economic activity was temporary and it was dangerous to assume that rates had peaked,1
 the us consumer s appetite for all things from oil to imported cars  and even wine and cheese  reached record levels last year and the figures are likely to spark fresh criticism of president bush s economic policies,1
 however  gm stressed that it did not know of any injuries related to the problems,1
6% to 966m rupees,1
   elsewhere  a refinery in houston was closed due to mechanical problems  while on tuesday production at bp s texas city refinery was taken down for a short time,1
  disappointing business figures from chicago triggered the us currency s weakness on thursday,1
 however  some large properties are paying less in tax as they are situated inside poor areas  which benefit from cheaper utilities such as electricity and water  government research found,1
  germany s economy grew 1,1
  the calendar year is starting off slower than expected  both for gm and the industry   said mark laneve  gm s vice president for north american sales  service and marketing,1
  the easyjet founder also said he planned to add a disclaimer to the easygroup website to ensure customers are aware the easymobile brand has no connection to orange,1
8 for january  implying gdp growth at 2,1
  the figures  representing a decline from the 0,1
4bn,1
 since the formation of the premier league in season 1992/93  premiership clubs have seen their income from television soar,1
  the lse rejected deutsche boerse s proposed £1,1
 even now  a growing share of us borrowing is from abroad,1
 but a deal with either bidder would create the biggest stock market operator in europe and the second biggest in the world after the new york stock exchange,1
 since the start of the year,1
 ibm pioneered the desktop pc market in the early 1980s  although strategic mis-steps helped lose it its early dominance,1
  it has always been preferable that any differences between the us and europe on this matter be overcome through constructive discussion rather than through legal recourse   the companies said in a joint statement,1
 analysts said the economy was still not growing fast enough to stimulate large-scale job creation,1
 heineken said it now plans to invest 100m euros in  aggressive  and  high-impact  marketing in europe and the us in 2005,1
 the joint venture was established in may 2003,1
 aggressive tactics  such as one-day discount sales adopted by stores such as marks & spencer  appear to have paid off,1
  if the indian deals go ahead  it will give holcim a major presence in the world s fastest-growing market behind china,1
   manufacturing is a cyclical area of the economy and if it s showing job growth  it s a good indication that the economy is on a solid growth track,1
   boeing has the latest variant in a very successful line of airplanes and there is no doubt it will continue to be very successful   said david learmount  operations and safety editor at industry magazine flight international,1
 mr gammell is a former scottish international rugby player,1
  at the end of the day we are dealing with compensation for people who are terminally ill,1
1% from 2,1
4bn) loss in 2000 into a 331bn yen ($2,1
 on wednesday  yukos will also seek further legal remedies to prevent the break-up of the group,1
 the boix-vives family is thought to have spent the past couple of years sounding out possible suitors for rossignol  which also makes golf equipment  snowboards and sports clothing,1
 the increase has put it on the same level as romania  egypt and el salvador  and one level below russia,1
 under stock market rules  mr murray is required to make an offer for the remaining shares that he does not already own at the same price paid for the bskyb holding of 31p a share,1
 kfb is south korea s seventh largest bank  with 3 million retail customers  6% of the country s banking market and an extensive branch network,1
 coal has now totally vanished and textiles are struggling,1
 data on wednesday also showed manufacturing output rose at its fastest rate since may last month  reinforcing a view that economic growth was stronger than forecasts,1
   consumer spending is still high,1
  mr gopinath said the planes will connect regional indian cities,1
 the government has delayed the building of a number of power plants in an effort to rein in growth amid concerns that the economy may overheat,1
7% in 2004  growth was driven by export sales and lost some of its momentum in the last three months of the year,1
 the ukraine s new president  viktor yushchenko  will also be there - as will newly elected palestinian leader mahmoud abbas,1
 kpmg  fannie mae s independent auditor  will also be replaced,1
 next week  the commission will present revised proposals to meet the lisbon goals,1
  it was clearly a source of uncertainty for the company - it was a long cruise  after all,1
2% off the growth rate  while the falling dollar means products shipped to the us are becoming relatively more expensive,1
  the company also said 12 senior executives - none of whom were involved directly in the accounting of the revised figures - have voluntarily agreed to repay to bonuses awarded in 2003 totalling $8,1
 in 2001  he took over the reins in europe  mcdonald s second most important market,1
 it has lost 7% this year  while against the japanese yen it is down 3,1
 weaker exports  normally the engine for japan s economy in the face of weak domestic demand  had helped trigger a 0,1
  the fdi relaxation coupled with rapid local market growth could really ignite interest in the indian telecommunication industry   added ernst and young s sanjay mehta,1
 mr bush  however  has said the best way to halt the dollar s slide is to deal with the us deficit,1
 wmc itself  however  has no objection in principle to being bought out  having spun off its aluminium operations in 2002 to make itself a more tempting target - as long as the price is right,1
 under money purchase schemes  employees pay into a pension fund which is used to buy an annuity - a policy which pays out an income until death - on retirement,1
 altogether  the agency ordered 30 projects halted,1
 administrators of the ranch  however  have complained that pro-chavez squatters have taken over 80% of the property in the last four years  and the uk government has asked venezuelan authorities to resolve the conflict,1
 not everyone is convinced the plan will work,1
 it says it wants  fair and reasonable guidelines  on splitting the financial burden with the creditors  who now own 99,1
 they included the textiles  apparel  tobacco  chemicals and transportation sectors,1
77bn) in fresh financial backing  half of it from other companies in the mitsubishi group,1
com survivors such as amazon has helped revive its fortunes,1
 analysts attributed the falls to excessive expectations in some quarters  fuelled by the dramatic outperformance of google on tuesday,1
 monsanto also has admitted to paying bribes to a number of other high-ranking officials between 1997 and 2002,1
 travelers had sales of $5,1
  he isn t bringing any money into the club; he ll use our money to buy it,1
40; £10,1
6bn - based on an original debt of $81,1
  selling the fiat s car-making unit may not prove so simple  analysts say  especially as it is a company that is so closely linked to italy s industrial heritage,1
  it s the brazil business that s doing it   said ing analyst gerard rijk of inbev s strong performance,1
 a lawyer for the victims  eduardo contreras  told reuters news agency:  this demonstrates that the horrors of the pinochet dictatorship are not a mystery to anyone and that the whole world knows his victims deserve reparations,1
8 for january  implying gdp growth at 2,1
  dismal reports from the retail trade about christmas sales are worrying  if they indicate a more general weakening in consumer spending,1
  over the last two years the company has implemented extensive voluntary counselling and testing for hiv infection  coupled with anti-retroviral therapy for employees progressing to aids,1
 china s currency remains pegged to the dollar and the us currency s sharp falls in recent months have therefore made chinese export prices highly competitive,1
 it made a loss of 27,1
 mr johannesson also said progress  on the bilateral market access side is accelerating ,1
 a treasury spokesperson dismissed the latest claims  saying it was  on track to meeting spending rules and the golden rule in the current cycle and beyond ,1
 the next step is for the supreme court to annul the sale altogether  opening the way for krivorizhstal to be resold,1
67 a barrel  which was reached in october  prices are now well above 2004 s average of $41,1
 before the process gets under way  all 148 wto members must give their backing to applicant countries,1
9% to 1,1
 the world s biggest insurance broker marsh & mclennan said last week it would pay $850m to settle charges  raised by new york attorney general eliot spitzer in october  that it sought to rig bids in conjunction with insurers,1
  i can confirm that bafin has passed through the case to the public prosecutor   a bafin spokeswoman said,1
 china is expected to face renewed pressure to abandon its fixed exchange rate  which g7 nations  in particular the us  have blamed for a surge in cheap chinese exports,1
 cold weather across europe has also put upward pressure on crude prices,1
 sales of bottled water also fell  although chocolate  coffee  frozen goods and petcare products performed better,1
   the industries ge is in are doing very well,1
  as part of its pitch to bring listings to london  the lse is thought to be highlighting the extra costs and red-tape imposed by new us laws passed since the enron scandal  whilst stressing london s strong regulatory environment,1
  i don t want to leave you with the impression that these were the only ones involved   he said,1
 defense lawyers contended that mr royer had been feeding information to mr elgindy and another trader in an attempt to expose corporate fraud,1
 yukos asked the houston court to order russia to arbitration so that it can press claims for billions of dollars in damages over a  campaign of illegal  discriminatory and disproportionate  tax claims,1
 verizon s offer is made up of cash  shares and dividends  and a number of investors have said that it undervalues mci,1
  analysts said fiat seemed to have done well out of the deal  although some predictions had expected a 2bn euro pay-off,1
   mr glazer s latest move is being led by mr glazer s two sons  avi and joel  according to the financial times,1
 in 2003  shareholders did not get a dividend,1
 the results were in line with wall street expectations and shares in gm rose by about 1% in pre-market trade,1
  i think it is primarily an effort to raise some cash   says jose barrionuevo  head of strategy for latin american emerging markets for barclays capital,1
 the latest unemployment figures look set to increase the pressure on the government,1
  despite insisting he wants to agree a recommended deal with the lse s board  the newspaper suggested he may pull out of the process and put an offer directly to shareholders instead,1
  despite the record annual profits figure  bp s performance was below the expectations of some city analysts,1
8 trillion costs of the president s plan to revamp state pensions and extend tax cuts,1
3%  mr chidambaram said - falling short of the new law s requirement,1
 parliament as a whole - dominated by religious conservatives - will vote on the ruling on tuesday,1
5m on a turnover of £392,1
 analysts said that consolidation in japan s financial sector was likely to continue and that it was likely to have a positive impact on earnings,1
   we have taken the first step toward combining two of the best department store companies in america  creating a new retail company with truly national scope and presence   said terry lundgren  federated s chairman,1
 that was up from the third quarter  when it fell 3,1
  jp morgan said that it was setting up a $5m scholarship programme for students living in louisiana  the state where the events took place,1
  the uncertainty unleashed by the scandal has prompted three credit rating agencies - standard & poor s  moody s and fitch - to downgrade marsh in recent weeks,1
 in one case  an email showed mr stearns had instructed a colleague to solicit a non-competitive - or  b  - quote from aig that was  higher in premium and more restrictive in coverage  and so fixed the bids in a way that would support the present provider chubb,1
 so far  including the latest deal  just under $500m (£378,1
 instead  with russian government coffers brimming with tax revenues from energy sales  s&p said the government s own debt is looking a good bet,1
 deutsche bank contends yukos filed for bankruptcy earlier this month in texas in a desperate and unsuccessful bid to stave off the 19 december auction of its top unit by the russian government  which was in a tax dispute with yukos,1
 but it also stressed that it stayed opposed to mr glazer s proposal,1
  ireland ticks all the boxes as far as international investors are concerned   roy asher  chief investment officer of hibernian investment managers  told reuters,1
  shares in krispy kreme sank 14,1
 saudi arabia sold 7 million ncci shares  or about 70% of the company s total capital last month,1
 india imports about 70% of its total oil consumption,1
  figures released by the government s cabinet office showed that gdp  on an annualised basis  fell 0,1
  interest rates and unemployment are both likely to remain at historically low levels  real household incomes should continue to grow and housing demand is likely to outstrip supply into the medium-term,1
 according to il sole 24 ore  italy s business newspaper  the government will focus on  opening up markets  infrastructure  research  making more incentives available  bankruptcy law  the slow pace of the justice system ,1
7bn; 24,1
5bn,1
  foreign investors can enter any construction development area  be it to build resorts  townships or commercial premises but they will have to construct at least 50 000 square meters (538 000 square feet) within a specific timeframe   said mr nath  without specifying the timeframe,1
2bn (£82,1
4% to $27,1
17-a-share takeover proposal offered a  excellent strategic fit  but undervalued the company,1
 referring to the space as work will give those around you a clear message that this is professional space,1
  the recent rise in coal prices has failed to benefit the company as most of its output had already been sold  it said,1
4bn by a previously-unknown group  which was in turn bought up almost immediately by state-controlled oil company rosneft,1
 in scotland  where prices have remained on an upward path  increases were more  moderate   rics added,1
3% against the japanese yen to trade at 104,1
  we are struggling with the gap between companies like electronic arts (ea)  which comes with a high price tag  and the next tier of companies   he explained during a conference in phoenix  arizona,1
 miners rio tinto and cia,1
 an inquiry into elan s accounts in 2002 brought the group close to bankruptcy but the firm has been rebuilding itself since  with its share price increasing by almost four-fold last year,1
 financial analysts broadly welcomed the fed s move and shares traded largely flat,1
   deficits should be allowed to rise above 3%  mr schroeder argued  if countries meet several  mandatory criteria ,1
5m ounces,1
  while the world economy has picked up from difficult times just a few years ago  people seem to not have fully absorbed this development  though they are personally experiencing its effects   said pipa director steven kull,1
 the government is reiterating a 2,1
 some analysts fear the kremlin will continue to use these sort of moves to boost the efforts of the state to regain control over strategically important sectors such as oil,1
  cairn made the discovery after having been granted an extension to their drilling licence in january by indian authorities,1
   with the enormous displacement of people,1
 twenty-one thousand people lost their lives in the catastrophes with a cost to the global economy of around $105bn (£54bn),1
 she was joined by government and opposition politicians  together with buddhist  hindu  muslim and christian clergy,1
 parmalat is now being run by a state appointed administrator  enrico bondi  who has launched lawsuits against 80 banks in an effort to recover money for the bankrupt company and its shareholders,1
3 trillion yuan at the end of 2003,1
  in september  the imf had said that german growth for the current year would be 1,1
 but pwc s global chief executive  samuel dipiazza  said a growing number of companies were also concerned that moves to outsource work to cheaper countries could both hurt their reputation in their home markets and harm the quality of service they provide to their customers,1
 the prosecution s star witness is mr sullivan  one of six worldcom executives indicted in the case  he has pleaded guilty to fraud and appeared as a prosecution witness as part of an agreement with prosecutors,1
 wpp in recent years has also bought firms such as ogilvy & mather and cordiant communications,1
  mr nevzlin is yukos  largest shareholder but is living in self-imposed exile in israel,1
  shareholders have a significant interest in information regarding relationships between the company and its directors   said sec deputy enforcement director linda thomsen,1
 the acquisition spurred its broadband internet division to pole position in the japanese market  with more than 5,1
 the international monetary fund (imf) has promised rapid action to help the governments of the stricken countries cope,1
 the copper price reached a 16-year high in october 2004,1
  even extending some promotions and discounts and the pay-day boost later in the month could not tempt customers,1
 they have all denied any wrongdoing,1
  it looks like the job situation is improving and that this will support consumer spending going into the holidays  and offset some of the drag caused by high oil prices this year   said economist gary thayer of ag edwards & sons,1
8 million tonnes of lng each year from 2011 onwards,1
 about 2 500 new jobs should be created in the next seven years  it added,1
 mr chavez  who is visiting china  said his country would put its many of its oil facilities at the disposal of china,1
  it added that with few employment alternatives available many sacked garment workers could end up in far worse jobs - with some of the mainly female workers forced into the sex trade,1
9 billion people in asia living on less than $2 a day,1
  mci is the us s second-biggest long distance firm after at&t,1
 however  union officials denied there had been a deliberate  sickout ,1
  mr ebbers could face a sentence of 85 years if convicted of all the charges he is facing,1
 last week  yukos filed for chapter 11 bankruptcy protection in the us in a last-ditch attempt to hang on to yuganskneftegas  which accounts for 60% of its output,1
1% in december - the first monthly rise since september,1
 both also have data network businesses,1
 in both cases  the justification has been national security  amid allegations that the turkish firms are too close to israel,1
   meanwhile  the group made no comment about the future of the independent newspaper despite recent speculation that sir anthony had held talks with potential buyers over a stake in the daily publication,1
 other firms that have taken legal action in china  with varying degrees of success  include yamaha  general motors and toyota,1
 amf is also looking into whether the executives knew that vivendi was considering exercising its right to buy british telecom s shares in cegetel,1
  the firm  reporting its first annual results since listing on the london stock exchange in june  said the uk market had seen sales growth of 8% last year,1
com survivors such as amazon has helped revive its fortunes,1
  after vladimir putin became president in 2000  he did not raise taxes  but put a lot of effort - too much  critics argue - into enforcement,1
  as a consequence the government has taken action,1
4bn (£265,1
 the report said even more would be on the poverty line without an average of $950m a year from international donors  some of which goes towards job creation,1
   no one will have the right to check this money s origin,1
 problems are occurring because increased responsibility is not going hand-in-hand with more training  the survey found,1
 mr walsh said there was no conflict of interest  and  if he was to launch a rival airline or join an existing competitor   this thing happens in every business ,1
  the outlook for the service sector was  uncertain  despite an increase in exports and orders over the quarter  the bcc noted,1
  the imf team stands ready to assist the (liberian) authorities in strengthening the areas mentioned   said the report,1
 the eu expects the german deficit to fall to fall to 2,1
 davos itself is in deep frost,1
 the survey is more upbeat than official figures - which suggest that manufacturing is in recession - but analysts said the survey did suggest that the manufacturing recovery was running out of steam,1
  in practice  it will be an intervention  although this is not the technical name used   he said,1
  the fsa has been investigating whether investors were misled about the risks posed by split-capital investment trusts,1
 mr weingarten has suggested that mr sullivan is implicating mr ebbers only to win a lighter sentence  something mr sullivan denies,1
 global exports of these products are mainly in the hands of the european union and the us  who - thanks to subsidies - sell them at very low prices,1
  a spokesman for her lawyers described the decision as  very disappointing   but pointed to some criticism of merrill s procedures within the lengthy judgement,1
 the appointment of mahmoud mohieldin  a reform-minded technocrat  to the new post of investment minister in july was taken as a sign that more sell-offs were on the way,1
 not everyone is convinced that the boom can continue,1
 a spokesman for daimlerchrysler  parent company of mercedes benz  said it will however have to halt some production,1
 during that time  restrictions were put on planes taxiing  taking off and landing at frankfurt s rhein-main airport,1
35% for a minimum balance of £1 and the alliance & leicester firstsaver which pays 5,1
  some 150 000 people across the region are feared to be dead and millions have been left homeless and destitute,1
1% in 2005-6  up from 6,1
 saic says none of its money will be paid to the four owners of rover  who have been accused by unions of awarding themselves exorbitant salaries  the ft reports,1
  the growth in remittances has sparked fierce competition between banks,1
 the government controls the printing presses and most radio and tv transmission facilities,1
 and where insurance certainly is in place - in  for example  the many tourist complexes affected - the costs will be borne in far-away corners of the global reinsurance market  rather than landing locally,1
 he also urged congress to reinstate lapsed rules that require tax cuts and spending to be offset elsewhere in the budget in an effort to prevent the us heading further into the red,1
 while the uk s jobless rate rose to 4,1
  there is nothing unusual that the pre-payment is for five to six years,1
 others  however  who had stayed out fearing an imminent collapse because of prices overheating  continued to warn that the  bubble may burst any time ,1
 mr letwin said:  this is a very murky area,1
2% in 2003 and cut its debt back to £160m from £610m a year earlier,1
  the biggest annual gains were made in wales  where house prices were up by 23% in the fourth quarter,1
  consolidation in the us telecommunications industry has picked up in the past few months as companies look to cut costs and boost client bases,1
 he said the valuation would put increased pressure on xstrata to look at  sweetening  its offer,1
 the rest would come from its parent company  china aviation oil holding company in beijing,1
  it would cost millions if we wanted to introduce a new designation   mr kristiansen said,1
  we are seeing improved export orders,1
 however  the lse did agree to leave the door open for talks to find out whether a  significantly-improved proposal  would be in the interests of lse s shareholders and customers,1
 it also believes the us  pressed by europe  is now more willing to engage seriously in the search for a settlement,1
 however  the company warned that headline earnings growth would be trimmed by about four percentage points because of share options for a black economic empowerment transaction and a staff share incentive scheme,1
975 against the dollar by 0730 gmt,1
 bmw sold more than 100 of the iconic models compared with just ten the previous year,1
 in september  it paid £82,1
